language,error_type,buggy_code,fixed_code,line_no
C,DivisionByZero,"int cost = 200;
int items = 0;
int cpi = cost / items;","int cost = 200;
int items = 0;
int cpi = (items > 0) ? cost / items : 0;",3.0
C,InfiniteLoop,while (1) { },while (1) { break; },1.0
C++,DivisionByZero,int x = 10 / 0;,int x = 10 / 2;,1.0
Java,TypeMismatch,int[] arr = 6;,,
Python,TypeMismatch,"data = {'age': '25'}
if data['age'] > 20:
    print('Valid')","data = {'age': 25}
if data['age'] > 20:
    print('Valid')",2.0
C,UnclosedString,"printf(""Hello);","printf(""Hello"");",1.0
Python,InvalidAssignment,5 = x,x = 5,1.0
Python,TypeMismatch,x = '5' + 3,x = int('5') + 3,1.0
Python,ImportError,"import maths
maths.sqrt(4)","import math
math.sqrt(4)",1.0
Java,DuplicateDefinition,"int add() { return 1; }
int add() { return 2; }",int add() { return 1; },2.0
Java,DuplicateDefinition,"int add() { return 1; }
int add() { return 2; }",int add() { return 1; },2.0
Python,MissingImport,now = datetime.now(),"from datetime import datetime
now = datetime.now()",1.0
C,TypeMismatch,char c = 21.5;,,
Python,IndentationError,"while True:
break","while True:
    break",2.0
C,MissingInclude,"printf(""Hello"");","#include <stdio.h>
printf(""Hello"");",1.0
Python,MissingImport,"config = configparser.ConfigParser()
config.read('app.ini')",,
C,InfiniteLoop,"while (1) {
}","while (condition) {
}",1.0
C,InvalidAssignment,5 = x;,int x = 5;,1.0
Python,InvalidAssignment,5 = x,x = 5,1.0
Python,InfiniteLoop,"x = 0
while x < 10:
    print(x)",,
Python,MissingImport,now = datetime.now(),"from datetime import datetime
now = datetime.now()",1.0
C,InfiniteLoop,"while (1) {
}","while (condition) {
}",1.0
Python,WildcardImport,from datetime import *,"from datetime import datetime, timedelta",1.0
Python,MissingDelimiter,"def add(a, b)
    return a + b","def add(a, b):
    return a + b",1.0
C,MissingDelimiter,int x = 10,int x = 10;,1.0
C,UnclosedString,"printf(""Hello);","printf(""Hello"");",1.0
Python,MissingImport,os.path.exists('file'),"import os
os.path.exists('file')",1.0
Java,TypeMismatch,"double d = 9.99;
boolean check = d;","double d = 9.99;
boolean check = (d > 0);",2.0
Python,UndeclaredIdentifier,"result = calculate(10, 5)
print(result)",,
C,UnreachableCode,"return;
printf(""Hi"");","printf(""Hi"");",2.0
Java,NoError,"import java.util.ArrayList;
public class Main {
    public static void main(String[] args) {
        ArrayList<Integer> list = new ArrayList<>();
        list.add(1);
        list.add(2);
        System.out.println(list.size());
    }
}",,
Java,MissingImport,ArrayList list = new ArrayList();,"import java.util.ArrayList;
ArrayList list = new ArrayList();",1.0
Python,MissingDelimiter,"def function_0()
    return 61",,
Java,TypeMismatch,float price = new int[5];,,
Java,TypeMismatch,String name = true;,,
Python,UnmatchedBracket,"call = outer(inner(x, y), z
print(call)",,
Java,InfiniteLoop,"while (true) { System.out.println(""loop""); }","while (true) { System.out.println(""loop""); break; }",1.0
Python,DivisionByZero,"revenue = 1000
employees = 0
rev_per_emp = revenue / employees","revenue = 1000
employees = 0
rev_per_emp = revenue / employees if employees > 0 else 0",3.0
C++,InvalidAssignment,10 + 5 = result;,result = 10 + 5;,1.0
Java,TypeMismatch,int[] arr = 21;,,
C,TypeMismatch,int* ptr = 31;,,
Python,InvalidAssignment,'string' = value,,
Python,IndentationError,"while True:
break","while True:
    break",2.0
Python,NameError,print(undefined_var),"undefined_var = 10
print(undefined_var)",1.0
Python,TypeMismatch,x = '5' + 3,x = int('5') + 3,1.0
Python,DivisionByZero,x = 10 / 0,x = 10 / 2,1.0
Python,UnmatchedBracket,print((1 + 2),print((1 + 2)),1.0
Java,InfiniteLoop,"while (true) {
}","while (condition) {
}",1.0
C++,DivisionByZero,int x = 10 / 0;,int x = 10 / 2;,1.0
Java,MissingDelimiter,char c = 'A',,
Python,ImportError,"import typo_numpy as np
arr = np.array([1,2,3])",,
C++,DivisionByZero,int x = 10 / 0;,int x = 10 / 2;,1.0
C++,MissingInclude,"int main() {
    string s = ""hello"";
    cout << s << endl;
    return 0;
}",,
C,UnreachableCode,"return;
printf(""Hi"");","printf(""Hi"");",2.0
Java,UnreachableCode,"return;
System.out.println(""Hi"");","System.out.println(""Hi"");",2.0
C,MissingDelimiter,int x = 68,,
Python,IndentationError,"while True:
break","while True:
    break",2.0
Python,MissingImport,"response = requests.get('https://api.example.com')
print(response.json())",,
C++,DivisionByZero,int x = 10 / 0;,int x = 10 / 2;,1.0
Python,DivisionByZero,"def divide(x, y=0):
    return x / y
result = divide(15)",,
C,TypeMismatch,"int x = ""5"";",int x = 5;,1.0
Python,MissingImport,"re.match(r'\d+', '123')","import re
re.match(r'\d+', '123')",1.0
C++,TypeMismatch,"float f = 3.14159;
int i = f + 10;","float f = 3.14159;
int i = static_cast<int>(f) + 10;",2.0
C++,MissingInclude,"int main() { string s = ""hi""; return 0; }","#include <string>
using namespace std;
int main() { string s = ""hi""; return 0; }",1.0
Java,DuplicateDefinition,"int add() { return 1; }
int add() { return 2; }",int add() { return 1; },2.0
C++,MissingDelimiter,int y = 20,int y = 20;,1.0
Python,LineTooLong,"result = very_long_function_name(arg1, arg2, arg3, arg4, arg5, arg6, arg7, arg8, arg9, arg10, arg11, arg12)","result = very_long_function_name(
    arg1, arg2, arg3, arg4,
    arg5, arg6, arg7, arg8
)",1.0
C,InvalidAssignment,"""string"" = value;",,
Python,MissingImport,"plt.plot([1,2,3])","import matplotlib.pyplot as plt
plt.plot([1,2,3])",1.0
Python,WildcardImport,from math import *,from math import sqrt,1.0
Python,WildcardImport,from random import *,"from random import randint, choice",1.0
Java,DivisionByZero,"int x = 0;
int y = 38 / x;",,
C,DivisionByZero,"int rev = 1000;
int emp = 0;
int rpe = rev / emp;","int rev = 1000;
int emp = 0;
int rpe = (emp > 0) ? rev / emp : 0;",3.0
Java,MissingDelimiter,continue,,
Python,LineTooLong,print('This is an extremely long string that exceeds the recommended line length of 79 or 88 characters'),"print(
    'This is an extremely long string '
    'split across multiple lines'
)",1.0
Python,DivisionByZero,"result = 55 / 0
print(result)",,
C++,TypeMismatch,"int x = ""5"";",int x = 5;,1.0
Java,UndeclaredIdentifier,"public class Main {
    public static void main(String[] args) {
        if (isValid) {
            System.out.println(""Valid"");
        }
    }
}",,
Python,TypeMismatch,"x = '3.14'
y = 2
result = x * y","x = 3.14
y = 2
result = x * y",3.0
Python,LineTooLong,"result = very_long_function_name(arg1, arg2, arg3, arg4, arg5, arg6, arg7, arg8, arg9, arg10, arg11, arg12)","result = very_long_function_name(
    arg1, arg2, arg3, arg4,
    arg5, arg6, arg7, arg8
)",1.0
Python,MissingImport,df = pd.DataFrame(),"import pandas as pd
df = pd.DataFrame()",1.0
Java,UnreachableCode,"return;
System.out.println(""Hi"");","System.out.println(""Hi"");",2.0
Java,DivisionByZero,double result = 42.0 / 0.0;,,
Python,DivisionByZero,result = 10 / 0,result = 10 / 1  # Avoid division by zero,1.0
C++,UnreachableCode,"return 0;
cout << ""Hi"";","cout << ""Hi"";",2.0
C++,DivisionByZero,"double x = 99.0;
double y = 0.0;
double z = x / y;","double x = 99.0;
double y = 0.0;
double z = (y != 0) ? x / y : 0;",3.0
Python,MutableDefault,"def process(data, cache={}): cache[data] = True","def process(data, cache=None):
    if cache is None: cache = {}
    cache[data] = True",1.0
C++,UnusedVariable,"int x = 10;
cout << ""Hi"";","cout << ""Hi"";",1.0
Java,MissingDelimiter,"int sum = a + b
return sum;","int sum = a + b;
return sum;",1.0
Java,NoError,public class Main {\n    public static void main(String[] args) {\n        int x = 10;\n        int y = 20;\n        System.out.println(x + y);\n    }\n},public class Main {\n    public static void main(String[] args) {\n        int x = 10;\n        int y = 20;\n        System.out.println(x + y);\n    }\n},
Python,TypeMismatch,"hours = '8'
wage = 15
salary = hours * wage","hours = 8
wage = 15
salary = hours * wage",3.0
C,InfiniteLoop,while (1) { },while (1) { break; },1.0
C,InfiniteLoop,"do { printf(""run""); } while (true);","do { printf(""run""); break; } while (true);",1.0
C,DivisionByZero,"int x = 0;
int y = 57 / x;",,
Python,MissingImport,"arr = np.array([1,2,3,4,5])
print(arr.mean())",,
C,MissingDelimiter,int x = 10,int x = 10;,1.0
C++,DivisionByZero,int r = 75 / (c - c);,"int r = 75 / max(c - c, 1);",1.0
C++,MissingDelimiter,int z = 30,int z = 30;,1.0
Python,MissingDelimiter,"for i in range(19)
    print(i)",,
Python,LineTooLong,print('This is an extremely long string that exceeds the recommended line length of 79 or 88 characters'),"print(
    'This is an extremely long string '
    'split across multiple lines'
)",1.0
Python,MissingDelimiter,"while True
    break","while True:
    break",1.0
C++,InvalidAssignment,5 = x;,int x = 5;,1.0
Java,DivisionByZero,int x = 10 / 0;,int x = 10 / 2;,1.0
Python,DivisionByZero,"def calculate():
    denominator = 0
    return 87 / denominator",,
C,DuplicateDefinition,"int add() { return 1; }
int add() { return 2; }",int add() { return 1; },2.0
C,TypeMismatch,"double d = ""hello"";",,
Python,ImportError,"import maths
maths.sqrt(4)","import math
math.sqrt(4)",1.0
Python,UnmatchedBracket,print((1 + 2),print((1 + 2)),1.0
Python,DivisionByZero,x = 10 / 0,x = 10 / 2,1.0
Java,TypeMismatch,"double x = ""text"";",,
Python,WildcardImport,from random import *,"from random import randint, choice",1.0
Java,DivisionByZero,int x = 10 / 0;,int x = 10 / 2;,1.0
C,MissingDelimiter,"printf(""Hello"")","printf(""Hello"");",1.0
Python,IndentationError,"class Test:
def __init__(self):
pass","class Test:
    def __init__(self):
        pass",3.0
Java,UnusedVariable,"public class Main {
    public static void main(String[] args) {
        String name = ""Alice"";
        int age = 30;
        System.out.println(name);
    }
}",,
C,TypeMismatch,"int value = ""string"";",,
Java,UnreachableCode,"return;
System.out.println(""Hi"");","System.out.println(""Hi"");",2.0
Python,MutableDefault,"def add_item(x, lst=[]): lst.append(x)","def add_item(x, lst=None):
    if lst is None: lst = []
    lst.append(x)",1.0
Python,ImportError,from datetime import datetimee,from datetime import datetime,1.0
C,MissingDelimiter,"int a = 5
int b = 10;","int a = 5;
int b = 10;",1.0
Python,WildcardImport,from math import *,from math import sqrt,1.0
Python,NameError,"result = calculte(x, y)",,
Python,NameError,print(name),"name = 'John'
print(name)",1.0
C,DivisionByZero,"int a = 17;
int b = 0;
int c = a / b;",,
Python,LineTooLong,"result = very_long_function_name(arg1, arg2, arg3, arg4, arg5, arg6, arg7, arg8, arg9, arg10, arg11, arg12)","result = very_long_function_name(
    arg1, arg2, arg3, arg4,
    arg5, arg6, arg7, arg8
)",1.0
C++,UnclosedString,"cout << ""test;","cout << ""test"";",1.0
Java,TypeMismatch,"Object obj = 89 + ""string"";",,
Python,IndentationError,"while True:
break","while True:
    break",2.0
Python,NoError,"def is_palindrome(s):
    s = s.lower().replace(' ', '')
    return s == s[::-1]",,
Python,WildcardImport,"from pandas import *
df = DataFrame({'a': [1,2,3]})",,
Python,ImportError,"import python_does_not_have_this
result = python_does_not_have_this.run()",,
Python,MissingImport,"re.match(r'\d+', '123')","import re
re.match(r'\d+', '123')",1.0
Java,InvalidAssignment,x + y = z;,,
Python,InvalidAssignment,42 = count,,
Python,UnusedVariable,"x = 10
print('Hi')",print('Hi'),1.0
Python,UnmatchedBracket,print((1 + 2),print((1 + 2)),1.0
Python,MutableDefault,"def add_item(x, items=[]): items.append(x)","def add_item(x, items=None):
    if items is None: items = []
    items.append(x)",1.0
C++,InfiniteLoop,"while (true) {
}","while (condition) {
}",1.0
C,InfiniteLoop,"for (;;) { printf(""loop""); }","for (int i = 0; i < 10; i++) { printf(""loop""); }",1.0
Python,MissingImport,"re.match(r'\d+', '123')","import re
re.match(r'\d+', '123')",1.0
Python,IndentationError,"def func():
print('Hi')","def func():
    print('Hi')",2.0
Python,MissingImport,result = math.sqrt(16),"import math
result = math.sqrt(16)",1.0
C++,UnclosedString,"cout << ""test;","cout << ""test"";",1.0
Python,UnusedVariable,"x = 10
print('Hi')",print('Hi'),1.0
Python,DivisionByZero,"def divide(x, y=0):
    return x / y
result = divide(11)",,
Python,UnusedVariable,"x = 10
print('Hi')",print('Hi'),1.0
Python,MissingDelimiter,"with open('file.txt') as f
    data = f.read()",,
Python,MutableDefault,"def update(val, config={}): config['val'] = val","def update(val, config=None):
    if config is None: config = {}
    config['val'] = val",1.0
C++,InvalidAssignment,10 + 5 = result;,result = 10 + 5;,1.0
Java,UnreachableCode,"public class Main {
    public static void main(String[] args) {
        for (int i = 0; i < 10; i++) {
            break;
            System.out.println(i);
        }
    }
}",,
Java,UnusedVariable,"int x = 10;
System.out.println(""Hi"");","System.out.println(""Hi"");",1.0
Python,IndentationError,"if True:
x = 5","if True:
    x = 5",2.0
Java,MissingDelimiter,boolean flag = true,,
Python,DuplicateDefinition,"def f(): pass
def f(): pass",def f(): pass,2.0
Python,NoError,"def binary_search(arr, target):
    left, right = 0, len(arr)-1
    while left <= right:
        mid = (left+right)//2
        if arr[mid] == target:
            return mid
        elif arr[mid] < target:
            left = mid+1
        else:
            right = mid-1
    return -1",,
Java,TypeMismatch,"int x = ""5"" + 3;","int x = Integer.parseInt(""5"") + 3;",1.0
Python,InvalidAssignment,5 = x,x = 5,1.0
C,InfiniteLoop,while (1) { },while (1) { break; },1.0
C,UnreachableCode,"return;
printf(""Hi"");","printf(""Hi"");",2.0
Python,NoError,"def flatten(lst):
    result = []
    for item in lst:
        if isinstance(item, list):
            result.extend(flatten(item))
        else:
            result.append(item)
    return result",,
C,MissingDelimiter,int x = 10,int x = 10;,1.0
Python,IndentationError,"if True:
x = 5","if True:
    x = 5",2.0
Java,UnmatchedBracket,"public class Test {
  public static void main(String[] args) {
    System.out.println(1);
","public class Test {
  public static void main(String[] args) {
    System.out.println(1);
  }
}",3.0
C,TypeMismatch,"int x = ""text"";","char* x = ""text"";",1.0
Java,UnreachableCode,"return;
System.out.println(""Hi"");","System.out.println(""Hi"");",2.0
Python,MutableDefault,"def update(val, config={}): config['val'] = val","def update(val, config=None):
    if config is None: config = {}
    config['val'] = val",1.0
Java,InvalidAssignment,5 = x;,int x = 5;,1.0
C,TypeMismatch,"int num = 42;
char ch = num;","int num = 42;
char ch = (char)num;",2.0
C,TypeMismatch,"double d = ""hello"";",,
Python,MutableDefault,"def append_to(element, lst=[]): lst.append(element)","def append_to(element, lst=None):
    if lst is None: lst = []
    lst.append(element)",1.0
C,TypeMismatch,char c = 31.5;,,
C++,TypeMismatch,"int x = ""hello"";","string x = ""hello"";",1.0
C,TypeMismatch,"int value = ""string"";",,
C,NoError,"#include <stdio.h>\nint main() {\n    for (int i = 0; i < 10; i++) {\n        printf(""%d\\n"", i);\n    }\n    return 0;\n}","#include <stdio.h>\nint main() {\n    for (int i = 0; i < 10; i++) {\n        printf(""%d\\n"", i);\n    }\n    return 0;\n}",
Python,LineTooLong,print('This is a very very very very very very very very very very long line'),print('This is a long line'),1.0
Python,MissingImport,"random.randint(1, 10)","import random
random.randint(1, 10)",1.0
Python,WildcardImport,from math import *,"from math import sqrt, pi",1.0
Python,MissingImport,"re.match(r'\d+', '123')","import re
re.match(r'\d+', '123')",1.0
Python,NoError,for item in items:\n    process(item),for item in items:\n    process(item),
C,InfiniteLoop,"for (;;) { printf(""loop""); }","for (int i = 0; i < 10; i++) { printf(""loop""); }",1.0
Java,UnclosedString,"System.out.println(""Hello);","System.out.println(""Hello"");",1.0
Java,MissingDelimiter,return result,return result;,1.0
