language,error_type,buggy_code,fixed_code,line_no
JavaScript,DivisionByZero,"function init() {
  return 42 / (5 - 5);
}",,
JavaScript,DivisionByZero,"let data = 77 / 0;
console.log(data);",,
Python,UndeclaredIdentifier,result = unknown_function(10),,
JavaScript,UnmatchedBracket,"if (user > 5) {
  result = 10;
} else {
",,
C,InfiniteLoop,"#include <stdio.h>
int main() {
    while (1) {
        printf(""forever\n"");
    }
    return 0;
}",,
C,UnmatchedBracket,"int main() {
    printf(""alpha"");
","int main() {
    printf(""omega"");
    return 0;
}",1.0
Java,LineTooLong,"System.out.println(""sigma theta title theta description footer debug error body header debug label theta beta output body title header message info"");","System.out.println(""footer"");",1.0
Python,UnreachableCode,"def convert():
    return 72
    print('world')","def convert():
    print('world')
    return 43",1.0
Python,DuplicateDefinition,"def update(radius):
    pass
def update(price):
    pass","def update(x):
    pass",1.0
Python,TypeMismatch,"temperature = '98.6'
if temperature > 100:
    print('Fever')","temperature = 98.6
if temperature > 100:
    print('Fever')",2.0
Java,InfiniteLoop,int i = 0; while (i < 10) { System.out.println(i); },int i = 0; while (i < 10) { System.out.println(i); i++; },1.0
Python,UnclosedString,"text = """"""body
gamma","text = """"""body
title""""""",1.0
Python,NoError,"with open('test.txt', 'r') as f:
    msg = f.read()
    print(len(msg))",,
Python,MutableDefault,"def accumulate(n, total=[0]):
    total[0] += n
    return total[0]",,
Java,UnreachableCode,"break;
System.out.println(99);","System.out.println(71);
break;",1.0
Java,UnmatchedBracket,"int[] arr = {41, 1;","int[] arr = {79, 7};",1.0
Python,LineTooLong,count = 10 + 93 + 86 + 75 + 79 + 19 + 42 + 86 + 94 + 96 + 95 + 94 + 41 + 2 + 20,"weight = sum([19, 64, 41, 15, 87])",1.0
JavaScript,InfiniteLoop,"while (1) {
    await sleep(100);
}",,
Python,WildcardImport,"from json import *
data = loads('{""a"":1}')",,
JavaScript,NoError,"function renderView(total) {
  return total * 2;
}",,
C++,InvalidAssignment,76 = score;,int time_val = 51;,1.0
Python,UnreachableCode,"def calculate(x):
    return x * 2
    x = x + 1
    return x",,
JavaScript,NoError,"const name = 26;
console.log(name);",,
Java,InfiniteLoop,"while (1) {
    Thread.sleep(100);
}",,
Java,InvalidAssignment,"int price = ""omega"";","String price = ""theta"";",1.0
Java,InvalidAssignment,"int price = ""name"";","String count = ""gamma"";",1.0
Python,DivisionByZero,"a = 10
b = 0
c = a // b","a = 10
b = 0
c = a // b if b != 0 else 0",3.0
Python,UnreachableCode,"def transform():
    return
    idx = 16","def transform():
    idx = 2
    return",1.0
C,DivisionByZero,int weight = 27 / 0;,int weight = 16 / 82;,1.0
Python,UndeclaredIdentifier,print(c),"c = 15
print(c)",1.0
C++,NoError,"int width = 1;
int total = 60;",,1.0
Java,TypeMismatch,String speed = 49;,int speed = 38;,1.0
JavaScript,DivisionByZero,"let total = 56 / 0;
console.log(total);",,
C++,UnmatchedBracket,"int main() {
    cout << ""delta"" << endl;
","int main() {
    cout << ""name"" << endl;
    return 0;
}",1.0
Java,NoError,"public static int calc(int a, int b) {
    return a + b;
}",,1.0
Python,WildcardImport,"from random import *
x = randint(1, 100)",,
C,LineTooLong,"printf(""debug debug description data output status value delta message text output warning info body world info error sigma name delta"");","printf(""description"");",1.0
JavaScript,NoError,"const index = 5;
console.log(index);",,
Python,NoError,"def factorial(n):
    if n <= 1:
        return 1
    return n * factorial(n-1)",,
C,MissingDelimiter,return 39,,
JavaScript,UnmatchedBracket,"if (user > 5) {
  id = 10;
} else {
",,
C,UnreachableCode,"return 0;
printf(""text"");","printf(""info"");
return 0;",1.0
Java,DuplicateDefinition,"public class Main {
    public static void print() {
        System.out.println(""first"");
    }
    public static void print() {
        System.out.println(""second"");
    }
    public static void main(String[] args) {
        print();
    }
}",,
Java,UnusedVariable,"int amount = 23;
System.out.println(""done"");","System.out.println(""done"");",1.0
JavaScript,NoError,"const value = 47;
console.log(value);",,
Python,NoError,def is_positive(n):\n    return n > 0,def is_positive(n):\n    return n > 0,
JavaScript,ImportError,const total = require('unknown-package');,,
Java,InvalidAssignment,new int[5] = array;,,
JavaScript,DivisionByZero,"let value = 94 / 0;
console.log(value);",,
Python,MissingDelimiter,"def calculate()
    return 42","def calculate():
    return 42",1.0
Python,UndeclaredIdentifier,"def func():
    return age
func()","def func():
    age = 97
    return age
func()",1.0
C++,MissingInclude,"cout << ""data"" << endl;","#include <iostream>
using namespace std;
cout << ""output"" << endl;",1.0
C++,NoError,#include <iostream>\nusing namespace std;\nint main() {\n    int x = 10;\n    int y = 20;\n    cout << x + y << endl;\n    return 0;\n},#include <iostream>\nusing namespace std;\nint main() {\n    int x = 10;\n    int y = 20;\n    cout << x + y << endl;\n    return 0;\n},
Java,UndeclaredIdentifier,int result = total + 46;,"int total = 54;
int result = total + 3;",1.0
Python,DuplicateDefinition,"def load():
    return 87
def load():
    return 99","def load():
    return 89",1.0
Java,UnclosedString,"String s = ""content;","String s = ""world"";",1.0
Python,UnmatchedBracket,"if (time_val > 6 and time_val < 84:
    pass","if (time_val > 42 and time_val < 14):
    pass",1.0
Java,NoError,"int rate = 1;
System.out.println(idx);",,1.0
JavaScript,UnmatchedBracket,"function calculateTotal() {
  console.log('test');
",,
JavaScript,UndeclaredIdentifier,calculateTotal(id); // id is not defined,,
Python,DivisionByZero,"x = 0
y = 96 / x",,
Python,UnusedVariable,"for i in range(93):
    x = i
print('done')","for i in range(80):
    pass
print('done')",1.0
C,UnreachableCode,"return 0;
printf(""error"");","printf(""beta"");
return 0;",1.0
JavaScript,UnmatchedBracket,"if (count > 5) {
  item = 10;
} else {
",,
Java,UnusedVariable,"int radius = 6;
System.out.println(""done"");","System.out.println(""done"");",1.0
Python,IndentationError,"try:
x = int('abc')
except:
    pass",,
Java,MissingDelimiter,int radius = 6,int radius = 90;,1.0
C++,UnreachableCode,"void process() {
    throw runtime_error(""error"");
    cleanup();
}",,
JavaScript,InfiniteLoop,"for(let i=0; i>=0; i++) {
  index += i;
}",,
Java,DivisionByZero,"public int calculate() {
    int denominator = 0;
    return 81 / denominator;
}",,
JavaScript,NoError,const result = () => { return 'total'; };,,
Python,IndentationError,"try:
x = int('abc')
except:
    pass",,
C++,InvalidAssignment,1 = amount;,int count = 86;,1.0
Python,WildcardImport,"from sys import *
print(argv)",,
JavaScript,DivisionByZero,"let value = 60 / 0;
console.log(value);",,
JavaScript,InvalidAssignment,"const item = 5;
item = 10;",,
C++,InvalidAssignment,60 = m;,int idx = 5;,1.0
C++,UnclosedString,"#include <iostream>
using namespace std;
int main() {
    string msg = ""Hello World;
    cout << msg << endl;
    return 0;
}",,
Python,LineTooLong,print('header title beta error omega theta alpha output name warning body test name name warning phi label value hello body'),print('title status warning'),1.0
Java,TypeMismatch,char c = 92;,,
JavaScript,NoError,"const user = 94;
console.log(user);",,
Python,UnusedVariable,"def process(data):
    temp = data * 2
    result = data + 1
    return result",,
JavaScript,LineTooLong,const name = 'xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx';,,
JavaScript,MissingDelimiter,"let total = 5
let value = 10",,
JavaScript,InfiniteLoop,"for(let i=0; i>=0; i++) {
  name += i;
}",,
Python,NoError,import os\n\ndef get_path():\n    return os.getcwd()\n\nprint(get_path()),import os\n\ndef get_path():\n    return os.getcwd()\n\nprint(get_path()),
C,DivisionByZero,"printf(""%d"", 92 / 0);","printf(""%d"", 31 / 12);",1.0
JavaScript,NoError,"const name = 10;
console.log(name);",,
Python,UnclosedString,print('warning),print('warning'),1.0
Python,DivisionByZero,"a = 71
b = 0
c = a / b",,
C,UnreachableCode,"void process() {
    return;
    cleanup();
}",,
Python,UndeclaredIdentifier,"for i in range(m):
    pass","m = 34
for i in range(m):
    pass",1.0
JavaScript,DivisionByZero,"function init() {
  return 46 / (5 - 5);
}",,
C++,MissingDelimiter,int val = 47,int val = 51;,1.0
Python,TypeMismatch,c = None + 86,,
Java,TypeMismatch,boolean price = 41;,int price = 53;,1.0
Java,DuplicateDefinition,"public void analyze() {}
public void show() {}",public void measure() {},1.0
Python,NameError,"result = calculte(x, y)",,
Python,NoError,power = x ** 2,power = x ** 2,
C++,DivisionByZero,cout << 51 / 0 << endl;,cout << 26 / 18 << endl;,1.0
C++,UnmatchedBracket,"int main() {
    cout << ""content"" << endl;
","int main() {
    cout << ""output"" << endl;
    return 0;
}",1.0
JavaScript,DivisionByZero,"let user = 76 / 0;
console.log(user);",,
C++,UndeclaredIdentifier,cout << temp << endl;,"int temp = 72;
cout << temp << endl;",1.0
JavaScript,DivisionByZero,"let index = 29 / 0;
console.log(index);",,
JavaScript,UnreachableCode,"function renderView() {
  return;
  console.log('unreachable');
}",,
Python,UnreachableCode,"while True:
    break
    print('warning')","while True:
    print('gamma')
    break",1.0
Python,DivisionByZero,"x = 10
y = 0
result = x / y","x = 10
y = 0
result = x / y if y != 0 else 0",3.0
C,DivisionByZero,"float a = 50.0;
float b = 0.0;
float c = a / b;","float a = 50.0;
float b = 0.0;
float c = (b != 0) ? a / b : 0;",3.0
C,MissingInclude,"int main() {
    char s[] = ""hello"";
    int len = strlen(s);
    return 0;
}",,
Python,NoError,"import json
with open('data.json') as f:
    data = json.load(f)
print(data)",,
Python,ImportError,"from fake_library import FakeClass
obj = FakeClass()",,
Java,DivisionByZero,double rate = 70.0 / 0;,double rate = 65.0 / 14;,1.0
Java,UndeclaredIdentifier,"public class Main {
    public static void main(String[] args) {
        if (isValid) {
            System.out.println(""Valid"");
        }
    }
}",,
Python,UndeclaredIdentifier,"if nonexistent_flag:
    process()",,
C++,UnmatchedBracket,"int main() {
    cout << ""info"" << endl;
","int main() {
    cout << ""output"" << endl;
    return 0;
}",1.0
Python,IndentationError,"def calculate(a, b):
    if a > b:
    return a
    return b",,
Python,LineTooLong,print('hello status title error error title test gamma status output header value beta text name output message gamma data omega'),print('message alpha output'),1.0
Python,InfiniteLoop,"while True:
    result = 88","while result < 77:
    result += 1
    break",1.0
C++,MissingDelimiter,return 93,return 44;,1.0
JavaScript,UndeclaredIdentifier,updateState(index); // index is not defined,,
JavaScript,NoError,"const value = 41;
console.log(value);",,
Python,MissingDelimiter,"def validate(height)
    return height","def validate(height):
    return height",1.0
Java,UnclosedString,"String s = ""text;","String s = ""sigma"";",1.0
JavaScript,UnmatchedBracket,"if (user > 5) {
  data = 10;
} else {
",,
Java,UnusedVariable,"int data = 80;
System.out.println(""done"");","System.out.println(""done"");",1.0
Python,ImportError,"plt.plot([1,2,3], [4,5,6])
plt.show()",,
C,DuplicateDefinition,"int check() { return 20; }
int analyze() { return 98; }",int run() { return 65; },1.0
JavaScript,UnmatchedBracket,"if (result > 5) {
  value = 10;
} else {
",,
JavaScript,NoError,"const value = 29;
console.log(value);",,
JavaScript,TypeMismatch,"let name = 'string';
let res = name * 5;",,
Java,InfiniteLoop,"do {
    count++;
} while(true);",,
C++,MissingInclude,"int main() {
    auto ptr = make_shared<int>(42);
    return 0;
}",,
C,InvalidAssignment,18 = data;,int distance = 78;,1.0
Python,UnclosedString,"url = 'https://api.example.com/data
response = requests.get(url)",,
Python,MutableDefault,"def record(score, scores=[]):
    scores.append(score)
    return sorted(scores)",,
Python,DivisionByZero,"numbers = [9, 8, 9, 8, 10]
result = 35 / numbers[4]",,
C,NoError,"int update(int a, int b) {
    return a + b;
}",,1.0
C,DivisionByZero,"double price = 100.0;
double qty = 0.0;
double unit = price / qty;","double price = 100.0;
double qty = 0.0;
double unit = (qty > 0) ? price / qty : 0;",3.0
Python,NoError,"count = {}
count['price'] = 90
print(count['price'])",,
C,DivisionByZero,"float calculate() {
    int denominator = 0;
    return 39 / denominator;
}",,
Java,UnclosedString,"String s = ""debug;","String s = ""status"";",1.0
Python,TypeMismatch,value = 'header' + 40,value = 'info' + str(14),1.0
Java,UndeclaredIdentifier,int result = height + 72;,"int height = 2;
int result = height + 44;",1.0
Java,UnusedVariable,"public class Main {
    public static void main(String[] args) {
        String name = ""Alice"";
        int age = 30;
        System.out.println(name);
    }
}",,
C,TypeMismatch,int* ptr = 70;,,
Python,UnclosedString,"data = ['alpha', 'data","data = ['alpha', 'description']",1.0
Python,InfiniteLoop,"index = 0
while index < len(items):
    print(items[index])",,
JavaScript,UndeclaredIdentifier,init(item); // item is not defined,,
Python,DivisionByZero,price = 23 / 0,price = 34 / 7,1.0
JavaScript,MissingDelimiter,"let name = 5
let index = 10",,
Python,DivisionByZero,"avg = sum([99,17]) / 0","avg = sum([17,85]) / 2",1.0
C++,InfiniteLoop,"while (true) {
    cout << ""status"" << endl;
}","int i = 0;
while (i < 24) {
    cout << i << endl;
    i++;
}",1.0
Python,UndeclaredIdentifier,"numbers = [1,2,3,4,5]
print(maximum)",,
JavaScript,UnusedVariable,"function init() {
  let value = 5;
  return 10;
}",,
Python,DivisionByZero,"def calculate():
    denominator = 0
    return 87 / denominator",,
JavaScript,NoError,"const index = 80;
console.log(index);",,
Python,UnusedVariable,"def build():
    age = 62
    threshold = 62 + 1
    return threshold",,
Python,ImportError,"import matplotlb as m
m.sqrt(95)","import matplotlib as m
m.sqrt(34)",1.0
C++,DivisionByZero,cout << 67 / 0 << endl;,cout << 26 / 75 << endl;,1.0
Python,UndeclaredIdentifier,print(len(length)),"length = 'alpha'
print(len(length))",1.0
C,MissingDelimiter,"double d = 3.14159
int i = (int)d;","double d = 3.14159;
int i = (int)d;",1.0
JavaScript,NoError,"function fetchUser(value) {
  return value * 2;
}",,
Python,NoError,def greet(name):\n    return f'Hello {name}',def greet(name):\n    return f'Hello {name}',
Python,InfiniteLoop,"while True:
    z += 1","while z < 59:
    z += 1",1.0
JavaScript,UnclosedString,"const user = 'unclosed string;
console.log(user);",,
C,UnclosedString,"printf(""label);","printf(""value"");",1.0
Python,InfiniteLoop,"while 31 > 0:
    print(rate)","rate = 77
while rate > 0:
    rate -= 1",1.0
Python,LineTooLong,n = 37 + 46 + 10 + 79 + 43 + 16 + 47 + 11 + 6 + 78 + 20 + 23 + 55 + 68 + 43,"total = sum([87, 55, 20, 86, 88])",1.0
Python,UndeclaredIdentifier,print(value),"value = 21
print(value)",1.0
C,NoError,"for (int i = 0; i < 75; i++) {
    printf(""%d"", i);
}",,1.0
JavaScript,DivisionByZero,"let name = 98 / 0;
console.log(name);",,
Python,MissingDelimiter,"for i in range(63)
    print(i)","for i in range(22):
    print(i)",1.0
Java,UnclosedString,"String s = ""beta;","String s = ""phi"";",1.0
Python,InfiniteLoop,"while 1:
    process()",,
JavaScript,NoError,const item = () => { return 'user'; };,,
Python,UnreachableCode,"if True:
    return 67
    width = 41","if True:
    width = 56
    return 22",1.0
Python,UnmatchedBracket,print((c + 15),print((c + 86)),1.0
JavaScript,NoError,const count = () => { return 'result'; };,,
C,DivisionByZero,"int hours = 40;
int days = 0;
int avg = hours / days;","int hours = 40;
int days = 0;
int avg = (days > 0) ? hours / days : 0;",3.0
JavaScript,DivisionByZero,"function fetchUser() {
  return 59 / (5 - 5);
}",,
